repetition,apk,config,num_flows,time,aliasalgo,aplength,callbackanalyzer,codeelimination,cgalgo,dataflowsolver,implicit,maxcallbackspercomponent,maxcallbacksdepth,pathalgo,staticmode,taintwrapper,aliasflowins,nocallbacks,noexceptions,nothischainreduction,onesourceatatime,onecomponentatatime,pathspecificresults,enablereflection,singlejoinpointabstraction,complete,incomplete
1,com.audible.application.apk,config_FlowDroid_7.xml,0,7224334.574,NONE,1,DEFAULT,NONE,VTA,FLOWINSENSITIVE,ARRAYONLY,150,0,CONTEXTSENSITIVE,NONE,EASY,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,0,-1
1,com.audible.application.apk,config_FlowDroid_70.xml,0,7226710.237,PTSBASED,1,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,120,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,-1
1,com.audible.application.apk,config_FlowDroid_71.xml,0,388554.8829,LAZY,2,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,120,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,0
1,com.audible.application.apk,config_FlowDroid_72.xml,0,2618694.467,NONE,3,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,120,CONTEXTINSENSITIVE,NONE,EASY,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0
1,com.audible.application.apk,config_FlowDroid_73.xml,0,621971.3717,FLOWSENSITIVE,4,DEFAULT,REMOVECODE,SPARK,FLOWINSENSITIVE,ALL,90,120,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
1,com.audible.application.apk,config_FlowDroid_74.xml,0,3348609.301,FLOWSENSITIVE,5,DEFAULT,PROPAGATECONSTS,GEOM,FLOWINSENSITIVE,NONE,100,120,CONTEXTINSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULT,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,0
1,com.audible.application.apk,config_FlowDroid_75.xml,0,1454653.19,FLOWSENSITIVE,7,DEFAULT,REMOVECODE,AUTO,FLOWINSENSITIVE,NONE,110,120,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0
1,com.audible.application.apk,config_FlowDroid_76.xml,0,7224483.102,NONE,10,DEFAULT,NONE,GEOM,FLOWINSENSITIVE,NONE,120,120,CONTEXTSENSITIVE,NONE,EASY,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,-1
1,com.audible.application.apk,config_FlowDroid_77.xml,0,7231389.053,PTSBASED,20,DEFAULT,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,150,120,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0,-1
1,com.audible.application.apk,config_FlowDroid_78.xml,0,1123571.732,NONE,1,DEFAULT,REMOVECODE,RTA,FLOWINSENSITIVE,ALL,200,120,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0
1,com.audible.application.apk,config_FlowDroid_79.xml,0,7216380.443,PTSBASED,2,FAST,NONE,CHA,FLOWINSENSITIVE,ARRAYONLY,600,120,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0,-1
1,com.audible.application.apk,config_FlowDroid_8.xml,0,841699.2834,PTSBASED,2,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,200,0,CONTEXTINSENSITIVE,CONTEXTFLOWSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0
1,com.audible.application.apk,config_FlowDroid_80.xml,0,7218643.376,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,150,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,-1
1,com.audible.application.apk,config_FlowDroid_81.xml,0,140188.0653,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,150,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,0
1,com.audible.application.apk,config_FlowDroid_82.xml,0,1079487.335,NONE,5,FAST,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,150,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0
1,com.audible.application.apk,config_FlowDroid_83.xml,0,7222396.992,FLOWSENSITIVE,7,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,150,CONTEXTINSENSITIVE,NONE,DEFAULT,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,-1
1,com.audible.application.apk,config_FlowDroid_84.xml,0,7232632.5,PTSBASED,10,DEFAULT,PROPAGATECONSTS,GEOM,CONTEXTFLOWSENSITIVE,ALL,100,150,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,NONE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,-1
1,com.audible.application.apk,config_FlowDroid_85.xml,0,907015.0729,FLOWSENSITIVE,20,DEFAULT,NONE,AUTO,FLOWINSENSITIVE,ALL,110,150,CONTEXTSENSITIVE,NONE,NONE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0
1,com.audible.application.apk,config_FlowDroid_86.xml,0,431583.7304,NONE,1,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ARRAYONLY,120,150,CONTEXTINSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0
1,com.audible.application.apk,config_FlowDroid_87.xml,0,7222303.366,FLOWSENSITIVE,2,FAST,REMOVECODE,AUTO,CONTEXTFLOWSENSITIVE,NONE,150,150,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0,-1
1,com.audible.application.apk,config_FlowDroid_88.xml,0,1223796.421,LAZY,1,DEFAULT,REMOVECODE,SPARK,CONTEXTFLOWSENSITIVE,ARRAYONLY,200,150,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0
1,com.audible.application.apk,config_FlowDroid_89.xml,0,7234410.018,LAZY,20,DEFAULT,NONE,CHA,FLOWINSENSITIVE,NONE,600,150,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,-1
1,com.audible.application.apk,config_FlowDroid_9.xml,0,7218854.025,LAZY,3,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,600,0,CONTEXTINSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,-1
1,com.audible.application.apk,config_FlowDroid_90.xml,0,7229331.77,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,-1
1,com.audible.application.apk,config_FlowDroid_91.xml,0,249607.5792,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,0
1,com.audible.application.apk,config_FlowDroid_92.xml,0,1666273.56,NONE,5,FAST,PROPAGATECONSTS,RTA,FLOWINSENSITIVE,ALL,80,200,CONTEXTINSENSITIVE,NONE,EASY,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
1,com.audible.application.apk,config_FlowDroid_93.xml,0,7241186.315,FLOWSENSITIVE,7,FAST,NONE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,-1
1,com.audible.application.apk,config_FlowDroid_94.xml,0,1568648.617,FLOWSENSITIVE,10,FAST,PROPAGATECONSTS,GEOM,FLOWINSENSITIVE,ALL,100,200,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1,0
1,com.audible.application.apk,config_FlowDroid_95.xml,0,7245468.385,NONE,20,DEFAULT,NONE,AUTO,FLOWINSENSITIVE,NONE,110,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0,-1
1,com.audible.application.apk,config_FlowDroid_96.xml,0,789719.786,PTSBASED,1,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ALL,120,200,SOURCESONLY,NONE,DEFAULT,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,0
1,com.audible.application.apk,config_FlowDroid_97.xml,0,411729.8973,FLOWSENSITIVE,2,DEFAULT,REMOVECODE,VTA,FLOWINSENSITIVE,NONE,150,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1,0
1,com.audible.application.apk,config_FlowDroid_98.xml,0,7216959.867,NONE,7,DEFAULT,NONE,GEOM,FLOWINSENSITIVE,ALL,200,200,SOURCESONLY,NONE,NONE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,-1
1,com.audible.application.apk,config_FlowDroid_99.xml,0,402586.3912,PTSBASED,20,FAST,PROPAGATECONSTS,GEOM,FLOWINSENSITIVE,ALL,600,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1,0
1,com.audiomack.apk,config_FlowDroid_0.xml,76,2451381.616,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
1,com.audiomack.apk,config_FlowDroid_1.xml,0,7220134.8,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-1
1,com.audiomack.apk,config_FlowDroid_10.xml,0,7212453.842,NONE,4,DEFAULT,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,1,1,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,-1
1,com.audiomack.apk,config_FlowDroid_100.xml,0,7214509.154,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,600,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,-1
1,com.audiomack.apk,config_FlowDroid_101.xml,0,312952.8426,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,600,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,0
1,com.audiomack.apk,config_FlowDroid_102.xml,0,231610.3325,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0
1,com.audiomack.apk,config_FlowDroid_103.xml,0,1383196.643,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,1,0
1,com.audiomack.apk,config_FlowDroid_104.xml,0,831302.2631,PTSBASED,10,FAST,PROPAGATECONSTS,GEOM,CONTEXTFLOWSENSITIVE,ARRAYONLY,100,600,CONTEXTSENSITIVE,NONE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0
1,com.audiomack.apk,config_FlowDroid_105.xml,0,7215674.052,FLOWSENSITIVE,20,DEFAULT,REMOVECODE,AUTO,CONTEXTFLOWSENSITIVE,ALL,110,600,CONTEXTINSENSITIVE,NONE,DEFAULTFALLBACK,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,-1
1,com.audiomack.apk,config_FlowDroid_106.xml,0,7211875.52,LAZY,1,DEFAULT,PROPAGATECONSTS,GEOM,FLOWINSENSITIVE,ALL,120,600,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0,-1
1,com.audiomack.apk,config_FlowDroid_107.xml,0,314959.5778,NONE,2,DEFAULT,NONE,SPARK,FLOWINSENSITIVE,ARRAYONLY,150,600,CONTEXTSENSITIVE,NONE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0
1,com.audiomack.apk,config_FlowDroid_108.xml,0,3000458.005,LAZY,5,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,200,600,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,0
1,com.audiomack.apk,config_FlowDroid_109.xml,0,7210870.126,PTSBASED,1,DEFAULT,REMOVECODE,GEOM,FLOWINSENSITIVE,ARRAYONLY,600,600,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,NONE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,-1
1,com.audiomack.apk,config_FlowDroid_11.xml,3,196062.7415,FLOWSENSITIVE,5,DEFAULT,NONE,AUTO,CONTEXTFLOWSENSITIVE,NONE,50,1,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0
1,com.audiomack.apk,config_FlowDroid_110.xml,0,191132.8711,PTSBASED,7,DEFAULT,NONE,CHA,FLOWINSENSITIVE,ALL,90,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,0
1,com.audiomack.apk,config_FlowDroid_111.xml,10,316059.0113,FLOWSENSITIVE,20,DEFAULT,NONE,VTA,CONTEXTFLOWSENSITIVE,NONE,80,80,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0
1,com.audiomack.apk,config_FlowDroid_112.xml,0,7209068.993,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,NONE,110,50,CONTEXTINSENSITIVE,CONTEXTFLOWSENSITIVE,NONE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0,-1
1,com.audiomack.apk,config_FlowDroid_113.xml,9,141860.439,FLOWSENSITIVE,1,DEFAULT,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,100,600,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0
1,com.audiomack.apk,config_FlowDroid_12.xml,0,7217176.506,PTSBASED,7,FAST,PROPAGATECONSTS,CHA,CONTEXTFLOWSENSITIVE,ALL,80,1,CONTEXTSENSITIVE,NONE,EASY,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,-1
1,com.audiomack.apk,config_FlowDroid_13.xml,0,280215.6805,LAZY,10,DEFAULT,PROPAGATECONSTS,VTA,FLOWINSENSITIVE,NONE,90,1,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0
1,com.audiomack.apk,config_FlowDroid_14.xml,0,7227513.835,NONE,20,FAST,REMOVECODE,RTA,FLOWINSENSITIVE,ARRAYONLY,100,1,CONTEXTSENSITIVE,NONE,DEFAULTFALLBACK,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,-1
1,com.audiomack.apk,config_FlowDroid_15.xml,0,7239706.679,FLOWSENSITIVE,1,DEFAULT,REMOVECODE,SPARK,CONTEXTFLOWSENSITIVE,ALL,110,1,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0,-1
1,com.audiomack.apk,config_FlowDroid_16.xml,0,7250397.54,PTSBASED,2,FAST,PROPAGATECONSTS,GEOM,FLOWINSENSITIVE,NONE,120,1,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0,-1
1,com.audiomack.apk,config_FlowDroid_17.xml,0,843637.7134,LAZY,3,FAST,REMOVECODE,AUTO,CONTEXTFLOWSENSITIVE,ALL,150,1,CONTEXTSENSITIVE,NONE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0
1,com.audiomack.apk,config_FlowDroid_18.xml,0,7241303.097,NONE,4,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,NONE,200,1,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,0,-1
1,com.audiomack.apk,config_FlowDroid_19.xml,0,7256051.82,FLOWSENSITIVE,5,DEFAULT,NONE,VTA,CONTEXTFLOWSENSITIVE,ARRAYONLY,600,1,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,-1
1,com.audiomack.apk,config_FlowDroid_2.xml,0,478849.0796,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0
1,com.audiomack.apk,config_FlowDroid_20.xml,0,1897066.452,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0
1,com.audiomack.apk,config_FlowDroid_21.xml,0,7245325.481,NONE,10,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,50,50,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,-1
1,com.audiomack.apk,config_FlowDroid_22.xml,4,1537504.845,FLOWSENSITIVE,20,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ARRAYONLY,80,50,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0
1,com.audiomack.apk,config_FlowDroid_23.xml,0,7228738.166,PTSBASED,1,FAST,NONE,AUTO,CONTEXTFLOWSENSITIVE,NONE,90,50,CONTEXTINSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,-1
1,com.audiomack.apk,config_FlowDroid_24.xml,0,7224989.021,LAZY,2,DEFAULT,PROPAGATECONSTS,VTA,FLOWINSENSITIVE,ARRAYONLY,100,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,-1
1,com.audiomack.apk,config_FlowDroid_25.xml,0,7225548.321,NONE,3,FAST,NONE,CHA,FLOWINSENSITIVE,NONE,110,50,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,-1
1,com.audiomack.apk,config_FlowDroid_26.xml,6,2689447.477,FLOWSENSITIVE,4,DEFAULT,NONE,SPARK,CONTEXTFLOWSENSITIVE,ARRAYONLY,120,50,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1,0
1,com.audiomack.apk,config_FlowDroid_27.xml,0,7262625.053,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0,-1
1,com.audiomack.apk,config_FlowDroid_28.xml,9,1625439.845,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
1,com.audiomack.apk,config_FlowDroid_29.xml,13,1681588.518,FLOWSENSITIVE,10,FAST,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,600,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0
1,com.audiomack.apk,config_FlowDroid_3.xml,0,2380104.237,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,0
1,com.audiomack.apk,config_FlowDroid_30.xml,0,7215773.786,PTSBASED,20,FAST,NONE,SPARK,CONTEXTFLOWSENSITIVE,NONE,1,80,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,-1
1,com.audiomack.apk,config_FlowDroid_31.xml,0,166714.0907,LAZY,1,DEFAULT,PROPAGATECONSTS,GEOM,FLOWINSENSITIVE,ARRAYONLY,50,80,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,0
1,com.audiomack.apk,config_FlowDroid_32.xml,0,83143.30484,NONE,2,DEFAULT,REMOVECODE,AUTO,FLOWINSENSITIVE,ALL,80,80,SOURCESONLY,NONE,DEFAULT,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0
1,com.audiomack.apk,config_FlowDroid_33.xml,0,1741559.26,FLOWSENSITIVE,3,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ARRAYONLY,90,80,SOURCESONLY,NONE,DEFAULTFALLBACK,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,0
1,com.audiomack.apk,config_FlowDroid_34.xml,0,7216588.033,PTSBASED,4,FAST,NONE,CHA,FLOWINSENSITIVE,ALL,100,80,CONTEXTINSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-1
1,com.audiomack.apk,config_FlowDroid_35.xml,0,338822.9924,LAZY,5,FAST,NONE,VTA,CONTEXTFLOWSENSITIVE,ARRAYONLY,110,80,CONTEXTINSENSITIVE,NONE,EASY,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0
1,com.audiomack.apk,config_FlowDroid_36.xml,0,139748.7904,NONE,7,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ALL,120,80,CONTEXTINSENSITIVE,CONTEXTFLOWSENSITIVE,NONE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0
1,com.audiomack.apk,config_FlowDroid_37.xml,0,7220335.564,FLOWSENSITIVE,10,DEFAULT,REMOVECODE,CHA,FLOWINSENSITIVE,NONE,150,80,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,-1
1,com.audiomack.apk,config_FlowDroid_38.xml,0,453866.1998,LAZY,20,DEFAULT,PROPAGATECONSTS,VTA,CONTEXTFLOWSENSITIVE,ALL,200,80,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0
1,com.audiomack.apk,config_FlowDroid_39.xml,0,7215758.684,PTSBASED,1,DEFAULT,PROPAGATECONSTS,CHA,CONTEXTFLOWSENSITIVE,NONE,600,80,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,-1
