repetition,apk,category,generating_script,true_positive,successful,time,category_precision,category_recall,category_fmeasure,run_precision,run_recall,run_fmeasure
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/FlowSensitivity1.apk,Aliasing,1,FALSE,TRUE,386753,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/Merge1.apk,Aliasing,1,FALSE,TRUE,384064,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/SimpleAliasing1.apk,Aliasing,1,TRUE,FALSE,424512,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/StrongUpdate1.apk,Aliasing,1,FALSE,TRUE,347363,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/SimpleUnreachable1.apk,UnreachableCode,1,FALSE,TRUE,224409,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/UnreachableBoth.apk,UnreachableCode,1,TRUE,FALSE,274651,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/UnreachableSink1.apk,UnreachableCode,1,TRUE,FALSE,385783,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/UnreachableSource1.apk,UnreachableCode,1,TRUE,FALSE,252886,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/FlowSensitivity1.apk,Aliasing,13,FALSE,TRUE,545697,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/Merge1.apk,Aliasing,13,FALSE,TRUE,471938,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/SimpleAliasing1.apk,Aliasing,13,TRUE,FALSE,480712,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/StrongUpdate1.apk,Aliasing,13,FALSE,TRUE,392834,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/SimpleUnreachable1.apk,UnreachableCode,13,FALSE,TRUE,326002,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/UnreachableBoth.apk,UnreachableCode,13,TRUE,FALSE,423629,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/UnreachableSink1.apk,UnreachableCode,13,TRUE,FALSE,515608,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/UnreachableSource1.apk,UnreachableCode,13,TRUE,FALSE,465217,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/FlowSensitivity1.apk,Aliasing,2,FALSE,TRUE,602643,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/Merge1.apk,Aliasing,2,FALSE,TRUE,602591,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/SimpleAliasing1.apk,Aliasing,2,TRUE,FALSE,602492,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/StrongUpdate1.apk,Aliasing,2,FALSE,TRUE,602606,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/SimpleUnreachable1.apk,UnreachableCode,2,FALSE,TRUE,221172,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/UnreachableBoth.apk,UnreachableCode,2,TRUE,FALSE,421670,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/UnreachableSink1.apk,UnreachableCode,2,TRUE,FALSE,291926,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/UnreachableSource1.apk,UnreachableCode,2,TRUE,FALSE,373493,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/FlowSensitivity1.apk,Aliasing,23,FALSE,TRUE,602667,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/Merge1.apk,Aliasing,23,FALSE,TRUE,602544,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/SimpleAliasing1.apk,Aliasing,23,TRUE,FALSE,602510,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/StrongUpdate1.apk,Aliasing,23,FALSE,TRUE,602682,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/SimpleUnreachable1.apk,UnreachableCode,23,FALSE,TRUE,213237,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/UnreachableBoth.apk,UnreachableCode,23,TRUE,FALSE,442782,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/UnreachableSink1.apk,UnreachableCode,23,TRUE,FALSE,320289,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/UnreachableSource1.apk,UnreachableCode,23,TRUE,FALSE,363226,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/FlowSensitivity1.apk,Aliasing,52,FALSE,TRUE,335204,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/Merge1.apk,Aliasing,52,FALSE,TRUE,201607,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/SimpleAliasing1.apk,Aliasing,52,TRUE,FALSE,193964,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/StrongUpdate1.apk,Aliasing,52,FALSE,TRUE,240274,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/SimpleUnreachable1.apk,UnreachableCode,52,FALSE,TRUE,280693,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/UnreachableBoth.apk,UnreachableCode,52,TRUE,FALSE,225224,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/UnreachableSink1.apk,UnreachableCode,52,TRUE,FALSE,267997,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/UnreachableSource1.apk,UnreachableCode,52,TRUE,FALSE,171465,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/FlowSensitivity1.apk,Aliasing,8,FALSE,TRUE,602635,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/Merge1.apk,Aliasing,8,FALSE,TRUE,602598,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/SimpleAliasing1.apk,Aliasing,8,TRUE,FALSE,602542,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/StrongUpdate1.apk,Aliasing,8,FALSE,TRUE,602505,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/SimpleUnreachable1.apk,UnreachableCode,8,FALSE,TRUE,212633,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/UnreachableBoth.apk,UnreachableCode,8,TRUE,FALSE,490553,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/UnreachableSink1.apk,UnreachableCode,8,TRUE,FALSE,371754,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/UnreachableSource1.apk,UnreachableCode,8,TRUE,FALSE,340456,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/FlowSensitivity1.apk,Aliasing,56,FALSE,TRUE,349252,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/Merge1.apk,Aliasing,56,FALSE,TRUE,186663,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/SimpleAliasing1.apk,Aliasing,56,TRUE,FALSE,198383,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/Aliasing/StrongUpdate1.apk,Aliasing,56,FALSE,TRUE,264374,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/SimpleUnreachable1.apk,UnreachableCode,56,FALSE,TRUE,252182,0,0,0,0,0,0
1,/home/asm140830/AndroidTA/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/UnreachableBoth.apk,UnreachableCode,56,TRUE,FALSE,218728,0,0,0,0,0,0
