repetition,apk,generating_script,num_flows,time,total_TP,detected_TP,total_FP,detected_FP,option_under_investigation,analyzestringsunfiltered,filetransform,ignoreexceptionflows,ignorenocontextflows,implicitflow,imprecisestrings,limitcontextforcomplex,limitcontextforgui,limitcontextforstrings,multipassfb,noarrayindex,noclinitcontext,noclonestatics,nofallback,nojsa,noscalaropts,nova,preciseinfoflow,transfertaintfield,typesforcontext,apicalldepth,kobjsens,pta
3,com.gitlab.ardash.appleflinger.android_1005006.apk,config_DroidSafe_ptapaddle.xml,0,183520.5591,0,0,0,0,pta,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,PADDLE
3,com.gitlab.ardash.appleflinger.android_1005006.apk,config_DroidSafe_transfertaintfield.xml,0,7203135.179,0,0,0,0,transfertaintfield,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-1,3,SPARK
3,com.gitlab.ardash.appleflinger.android_1005006.apk,config_DroidSafe_typesforcontext.xml,0,7203241.373,0,0,0,0,typesforcontext,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-1,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_analyzestringsunfiltered.xml,0,7205058.485,0,0,0,0,﻿analyzestringsunfiltered,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_apicalldepth0.xml,0,473001.3611,0,0,0,0,apicalldepth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_apicalldepth1.xml,0,387403.4005,0,0,0,0,apicalldepth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_apicalldepth100.xml,0,504734.8948,0,0,0,0,apicalldepth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_apicalldepth110.xml,0,551152.0894,0,0,0,0,apicalldepth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,110,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_apicalldepth120.xml,0,505418.4475,0,0,0,0,apicalldepth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,120,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_apicalldepth150.xml,0,498393.1712,0,0,0,0,apicalldepth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,150,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_apicalldepth200.xml,0,358983.2916,0,0,0,0,apicalldepth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,200,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_apicalldepth50.xml,0,588032.9231,0,0,0,0,apicalldepth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_apicalldepth600.xml,0,518734.4805,0,0,0,0,apicalldepth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_apicalldepth80.xml,0,307686.6109,0,0,0,0,apicalldepth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_apicalldepth90.xml,0,418093.0111,0,0,0,0,apicalldepth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_filetransform.xml,0,381384.2282,0,0,0,0,filetransform,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_ignoreexceptionflow.xml,0,341437.5654,0,0,0,0,ignoreexceptionflow,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_ignorenocontextflow.xml,0,425877.0082,0,0,0,0,ignorenocontextflow,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_implicitflow.xml,0,428053.6281,0,0,0,0,implicitflow,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_imprecisestring.xml,0,427034.5789,0,0,0,0,imprecisestring,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_kobjsens1.xml,0,281299.1544,0,0,0,0,kobjsens,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,1,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_kobjsens18.xml,0,885164.7944,0,0,0,0,kobjsens,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,18,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_kobjsens2.xml,0,330492.7967,0,0,0,0,kobjsens,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,2,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_kobjsens3.xml,0,488317.5565,0,0,0,0,kobjsens,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_kobjsens4.xml,0,765601.9786,0,0,0,0,kobjsens,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,4,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_kobjsens5.xml,0,2638205.35,0,0,0,0,kobjsens,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,5,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_kobjsens6.xml,0,849900.0592,0,0,0,0,kobjsens,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,6,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_limitcontextforcomplex.xml,0,362221.2966,0,0,0,0,limitcontextforcomplex,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_limitcontextforgui.xml,0,511947.2628,0,0,0,0,limitcontextforgui,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_limitcontextforstring.xml,0,587534.5871,0,0,0,0,limitcontextforstring,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_multipassfb.xml,0,824802.578,0,0,0,0,multipassfb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_noarrayindex.xml,0,509509.08,0,0,0,0,noarrayindex,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_noclinitcontext.xml,0,562267.6005,0,0,0,0,noclinitcontext,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_noclonestatic.xml,0,456509.6662,0,0,0,0,noclonestatic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_nofallback.xml,0,266118.6356,0,0,0,0,nofallback,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_nojsa.xml,0,426532.5269,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_noscalaropt.xml,0,418333.1544,0,0,0,0,noscalaropt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_nova.xml,0,266142.2011,0,0,0,0,nova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_preciseinfoflow.xml,0,473451.3676,0,0,0,0,preciseinfoflow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-1,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_ptageo.xml,0,7203416.344,0,0,0,0,pta,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,GEO
3,com.miqote.shanawp_10.apk,config_DroidSafe_ptapaddle.xml,0,134512.4697,0,0,0,0,pta,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,PADDLE
3,com.miqote.shanawp_10.apk,config_DroidSafe_transfertaintfield.xml,0,272117.1675,0,0,0,0,transfertaintfield,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-1,3,SPARK
3,com.miqote.shanawp_10.apk,config_DroidSafe_typesforcontext.xml,0,292475.6796,0,0,0,0,typesforcontext,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-1,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_analyzestringsunfiltered.xml,0,7202186.32,2,0,8,0,﻿analyzestringsunfiltered,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_apicalldepth0.xml,0,7205192.226,2,0,8,0,apicalldepth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_apicalldepth1.xml,0,7203364.238,2,0,8,0,apicalldepth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_apicalldepth100.xml,0,7204100.314,2,0,8,0,apicalldepth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_apicalldepth110.xml,0,7204640.991,2,0,8,0,apicalldepth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,110,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_apicalldepth120.xml,0,7204207.604,2,0,8,0,apicalldepth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,120,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_apicalldepth150.xml,0,7204818.53,2,0,8,0,apicalldepth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,150,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_apicalldepth200.xml,0,7203655.583,2,0,8,0,apicalldepth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,200,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_apicalldepth50.xml,0,7204534.911,2,0,8,0,apicalldepth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_apicalldepth600.xml,0,7203396.489,2,0,8,0,apicalldepth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_apicalldepth80.xml,0,7204331.814,2,0,8,0,apicalldepth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_apicalldepth90.xml,0,7203426.158,2,0,8,0,apicalldepth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_filetransform.xml,0,7204780.138,2,0,8,0,filetransform,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_ignoreexceptionflow.xml,0,7203919.126,2,0,8,0,ignoreexceptionflow,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_ignorenocontextflow.xml,0,7203115.416,2,0,8,0,ignorenocontextflow,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_implicitflow.xml,0,7203725.353,2,0,8,0,implicitflow,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_imprecisestring.xml,0,7206291.884,2,0,8,0,imprecisestring,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_kobjsens1.xml,0,7204883.818,2,0,8,0,kobjsens,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,1,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_kobjsens18.xml,0,7205057.211,2,0,8,0,kobjsens,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,18,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_kobjsens2.xml,0,7203747.812,2,0,8,0,kobjsens,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,2,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_kobjsens3.xml,0,7204142.18,2,0,8,0,kobjsens,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_kobjsens4.xml,0,7205270.725,2,0,8,0,kobjsens,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,4,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_kobjsens5.xml,0,7204225.302,2,0,8,0,kobjsens,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,5,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_kobjsens6.xml,0,7204288.461,2,0,8,0,kobjsens,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,6,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_limitcontextforcomplex.xml,0,7203894.143,2,0,8,0,limitcontextforcomplex,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_limitcontextforgui.xml,0,7204593.725,2,0,8,0,limitcontextforgui,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_limitcontextforstring.xml,0,7204509.875,2,0,8,0,limitcontextforstring,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_multipassfb.xml,0,7204398.35,2,0,8,0,multipassfb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_noarrayindex.xml,0,7203943.388,2,0,8,0,noarrayindex,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_noclinitcontext.xml,0,7203670.856,2,0,8,0,noclinitcontext,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_noclonestatic.xml,0,7204300.465,2,0,8,0,noclonestatic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_nofallback.xml,0,7203958.558,2,0,8,0,nofallback,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_nojsa.xml,0,7203208.256,2,0,8,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_noscalaropt.xml,0,7204424.819,2,0,8,0,noscalaropt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_nova.xml,0,7203798.993,2,0,8,0,nova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-1,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_preciseinfoflow.xml,0,7203757.072,2,0,8,0,preciseinfoflow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-1,3,SPARK
3,com.notriddle.budget_44.apk,config_DroidSafe_ptageo.xml,0,7204653.328,2,0,8,0,pta,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,GEO
3,com.notriddle.budget_44.apk,config_DroidSafe_ptapaddle.xml,0,136474.9425,2,0,8,0,pta,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,3,PADDLE
