apk;generating_script;num_flows;time;total_TP;detected_TP;total_FP;detected_FP
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/com.gitlab.ardash.appleflinger.android_1005006.apk;config_FlowDroid_2way_3.xml;0;51009.11673094379;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_FlowDroid_2way_1.xml;0;7206416.213184013;17;0;209;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/io.github.alketii.mightyknight_1.apk;config_FlowDroid_2way_1.xml;0;7214020.968294993;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/org.jsl.wfwt_14.apk;config_FlowDroid_2way_4.xml;0;43665.993030997925;4;0;52;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/nya.miku.wishmaster_54.apk;config_FlowDroid_2way_3.xml;1;860116.6042389814;3;0;82;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/eu.polarclock_10.apk;config_FlowDroid_2way_4.xml;0;25344.748200965114;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/net.tedstein.AndroSS_17.apk;config_FlowDroid_2way_4.xml;0;33468.97450101096;4;0;42;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/protect.budgetwatch_29.apk;config_FlowDroid_2way_1.xml;0;7210383.218587027;2;0;23;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/org.ninthfloor.copperpdf_4.apk;config_FlowDroid_2way_4.xml;0;26226.716843957547;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/trikita.talalarmo_19.apk;config_FlowDroid_2way_4.xml;0;56131.57545600552;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/uk.co.yahoo.p1rpp.calendartrigger_7.apk;config_FlowDroid_2way_4.xml;8;52848.767070041504;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/com.notriddle.budget_44.apk;config_FlowDroid_2way_4.xml;0;39888.78080499126;0;0;7;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/jackpal.androidterm_72.apk;config_FlowDroid_2way_4.xml;0;51240.6000859919;1;0;40;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/org.tuxpaint_923.apk;config_FlowDroid_2way_4.xml;0;54800.12067698408;4;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_FlowDroid_2way_3.xml;9;63216.482432966586;17;0;209;9
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/anupam.acrylic_17.apk;config_FlowDroid_2way_4.xml;0;34607.46018704958;0;0;28;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/com.miqote.shanawp_10.apk;config_FlowDroid_2way_4.xml;0;33396.57664601691;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/com.github.yeriomin.workoutlog_2.apk;config_FlowDroid_2way_4.xml;0;38056.217432022095;0;0;12;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/net.zygotelabs.locker_11.apk;config_FlowDroid_2way_4.xml;0;37758.957132988144;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/com.angrydoughnuts.android.alarmclock_15.apk;config_FlowDroid_2way_4.xml;1;45306.24511296628;17;0;209;1
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/org.dyndns.sven_ola.debian_kit_6.apk;config_FlowDroid_2way_4.xml;0;29923.18751302082;2;0;19;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/daniel_32.flexiblewallpaper_2.apk;config_FlowDroid_2way_4.xml;0;28379.95592900552;1;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/org.dnaq.dialer2_17.apk;config_FlowDroid_2way_4.xml;2;34916.64879897144;10;1;97;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/io.github.alketii.mightyknight_1.apk;config_FlowDroid_2way_4.xml;0;61497.19260598067;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/ru.henridellal.dialer_10.apk;config_FlowDroid_2way_4.xml;0;35317.95804400463;7;0;33;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/eu.kanade.tachiyomi_41.apk;config_FlowDroid_2way_3.xml;8;1711560.552747047;1;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/org.jfedor.frozenbubble_54.apk;config_FlowDroid_2way_4.xml;0;67795.94012099551;6;0;42;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/com.gitlab.ardash.appleflinger.android_1005006.apk;config_FlowDroid_2way_4.xml;0;82390.47802198911;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/protect.budgetwatch_29.apk;config_FlowDroid_2way_4.xml;5;112779.32145801606;2;0;23;1
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/pt.isec.tp.am_4.apk;config_FlowDroid_2way_4.xml;0;37407.108333020005;1;0;2;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/net.khertan.forrunners_101030.apk;config_FlowDroid_2way_4.xml;0;45540.27946596034;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/net.osmand.plus_355.apk;config_FlowDroid_2way_3.xml;0;3084759.4140429865;0;0;5;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/io.github.lonamiwebs.klooni_820.apk;config_FlowDroid_2way_4.xml;0;107862.85677499836;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/trikita.talalarmo_19.apk;config_FlowDroid_2way_5.xml;0;122724.79806700721;0;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/eu.kanade.tachiyomi_41.apk;config_FlowDroid_2way_4.xml;0;236051.70980398543;1;0;0;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/net.osmand.plus_355.apk;config_FlowDroid_2way_4.xml;0;314047.46311699273;0;0;5;0
/home/asm140830/Documents/benchmarks/fossdroid/results/flowdroid/replication2/twoway/uk.co.yahoo.p1rpp.calendartrigger_7.apk;config_FlowDroid_2way_5.xml;0;39839.78321700124;0;0;0;0
