repetition,apk,config,num_flows,time,time_median,total_TP,detected_TP,median_TP,total_FP,detected_FP,median_FP,run_time,completed,aliasalgo,aplength,callbackanalyzer,codeelimination,cgalgo,dataflowsolver,implicit,maxcallbackspercomponent,maxcallbacksdepth,pathalgo,staticmode,taintwrapper,aliasflowins,analyzeframeworks,nocallbacks,noexceptions,nothischainreduction,onesourceatatime,onecomponentatatime,pathspecificresults,enablereflection,singlejoinpointabstraction
1,nya.miku.wishmaster_54.apk,config_FlowDroid_2way_4.xml,0,7208896.087,7209593.605,0,0,0,0,0,0,23293898.92,0,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,org.dnaq.dialer2_17.apk,config_FlowDroid_2way_4.xml,2,33404.88896,33404.88896,7,1,1,92,0,0,23293898.92,1,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,org.dyndns.sven_ola.debian_kit_6.apk,config_FlowDroid_2way_4.xml,0,30437.88079,29923.18751,0,0,0,0,0,0,23293898.92,1,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,org.jfedor.frozenbubble_54.apk,config_FlowDroid_2way_4.xml,0,61352.26972,67218.51827,0,0,0,0,0,0,23293898.92,1,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,org.jsl.wfwt_14.apk,config_FlowDroid_2way_4.xml,0,38060.55242,40618.89173,0,0,0,0,0,0,23293898.92,1,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,org.ninthfloor.copperpdf_4.apk,config_FlowDroid_2way_4.xml,0,26668.89142,26226.71684,0,0,0,0,0,0,23293898.92,1,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,org.tuxpaint_923.apk,config_FlowDroid_2way_4.xml,0,45785.50979,45785.50979,0,0,0,0,0,0,23293898.92,1,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_FlowDroid_2way_4.xml,0,7209879.193,7212213.212,0,0,0,0,0,0,23293898.92,0,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,protect.budgetwatch_29.apk,config_FlowDroid_2way_4.xml,7,110052.8442,111582.8998,2,0,0,21,2,2,23293898.92,1,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,pt.isec.tp.am_4.apk,config_FlowDroid_2way_4.xml,0,34061.1619,34061.1619,0,0,0,0,0,0,23293898.92,1,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,ru.henridellal.dialer_10.apk,config_FlowDroid_2way_4.xml,0,32883.0254,32883.0254,0,0,0,0,0,0,23293898.92,1,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,trikita.talalarmo_19.apk,config_FlowDroid_2way_4.xml,0,49357.02101,49357.02101,0,0,0,0,0,0,23293898.92,1,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_FlowDroid_2way_4.xml,8,47224.53028,48235.48817,0,0,0,0,0,0,23293898.92,1,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,anupam.acrylic_17.apk,config_FlowDroid_2way_40.xml,0,55213.1159,56632.88205,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_2way_40.xml,0,112495.972,119801.7227,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,com.github.yeriomin.workoutlog_2.apk,config_FlowDroid_2way_40.xml,0,64812.28173,65024.20704,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,com.gitlab.ardash.appleflinger.android_1005006.apk,config_FlowDroid_2way_40.xml,0,56935.62214,64403.35929,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,com.miqote.shanawp_10.apk,config_FlowDroid_2way_40.xml,0,38003.16659,40115.16534,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,com.notriddle.budget_44.apk,config_FlowDroid_2way_40.xml,0,97745.07639,98149.70459,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,com.nutomic.ensichat_17.apk,config_FlowDroid_2way_40.xml,0,307195.7059,326965.5725,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,daniel_32.flexiblewallpaper_2.apk,config_FlowDroid_2way_40.xml,0,41339.00013,44423.64545,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,eu.kanade.tachiyomi_41.apk,config_FlowDroid_2way_40.xml,0,2134625.895,2859985.057,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,eu.polarclock_10.apk,config_FlowDroid_2way_40.xml,0,37750.21972,47368.99247,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,io.github.alketii.mightyknight_1.apk,config_FlowDroid_2way_40.xml,0,76028.58518,83279.30839,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,io.github.lonamiwebs.klooni_820.apk,config_FlowDroid_2way_40.xml,0,58341.49164,73546.9447,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,jackpal.androidterm_72.apk,config_FlowDroid_2way_40.xml,0,102185.843,115887.7423,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,net.khertan.forrunners_101030.apk,config_FlowDroid_2way_40.xml,0,56949.7181,68490.72812,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,net.osmand.plus_355.apk,config_FlowDroid_2way_40.xml,0,4035371.851,5958570.994,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,net.tedstein.AndroSS_17.apk,config_FlowDroid_2way_40.xml,0,80251.19552,84544.11146,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,net.zygotelabs.locker_11.apk,config_FlowDroid_2way_40.xml,0,55786.05043,59676.71499,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,nya.miku.wishmaster_54.apk,config_FlowDroid_2way_40.xml,0,7208850.323,7208850.323,0,0,0,0,0,0,22798333.87,0,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,org.dnaq.dialer2_17.apk,config_FlowDroid_2way_40.xml,0,65584.76602,71572.59093,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,org.dyndns.sven_ola.debian_kit_6.apk,config_FlowDroid_2way_40.xml,0,52972.33375,53736.24632,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,org.jfedor.frozenbubble_54.apk,config_FlowDroid_2way_40.xml,0,106641.8991,118666.0348,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,org.jsl.wfwt_14.apk,config_FlowDroid_2way_40.xml,0,63201.61782,67488.94782,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,org.ninthfloor.copperpdf_4.apk,config_FlowDroid_2way_40.xml,0,37009.43808,41885.64098,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,org.tuxpaint_923.apk,config_FlowDroid_2way_40.xml,0,85799.63732,96079.28281,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_FlowDroid_2way_40.xml,0,7209471.164,7210087.367,0,0,0,0,0,0,22798333.87,0,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,protect.budgetwatch_29.apk,config_FlowDroid_2way_40.xml,0,169755.1636,202311.568,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,pt.isec.tp.am_4.apk,config_FlowDroid_2way_40.xml,0,88482.59793,95257.61261,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,ru.henridellal.dialer_10.apk,config_FlowDroid_2way_40.xml,0,70717.85642,71932.17968,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,trikita.talalarmo_19.apk,config_FlowDroid_2way_40.xml,0,125182.7989,143328.4355,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_FlowDroid_2way_40.xml,0,103633.4807,113514.2727,0,0,0,0,0,0,22798333.87,1,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1,anupam.acrylic_17.apk,config_FlowDroid_2way_41.xml,0,25510.26494,33193.11121,0,0,0,0,0,0,1457562.872,1,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_2way_41.xml,3,37414.22886,50482.3749,27,0,0,207,3,3,1457562.872,1,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,com.github.yeriomin.workoutlog_2.apk,config_FlowDroid_2way_41.xml,0,28468.25303,40525.18774,0,0,0,0,0,0,1457562.872,1,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,com.gitlab.ardash.appleflinger.android_1005006.apk,config_FlowDroid_2way_41.xml,0,35493.44684,49027.91105,0,0,0,0,0,0,1457562.872,1,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,com.miqote.shanawp_10.apk,config_FlowDroid_2way_41.xml,0,22772.02393,29235.23697,0,0,0,0,0,0,1457562.872,1,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,com.notriddle.budget_44.apk,config_FlowDroid_2way_41.xml,0,23768.40498,30223.74876,0,0,0,0,0,0,1457562.872,1,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,com.nutomic.ensichat_17.apk,config_FlowDroid_2way_41.xml,0,63052.77399,101022.4932,0,0,0,0,0,0,1457562.872,1,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,daniel_32.flexiblewallpaper_2.apk,config_FlowDroid_2way_41.xml,0,23780.42985,23780.42985,0,0,0,0,0,0,1457562.872,1,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,eu.kanade.tachiyomi_41.apk,config_FlowDroid_2way_41.xml,0,170127.0668,211209.6361,0,0,0,0,0,0,1457562.872,1,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,eu.polarclock_10.apk,config_FlowDroid_2way_41.xml,0,16738.91402,27210.55533,0,0,0,0,0,0,1457562.872,1,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,io.github.alketii.mightyknight_1.apk,config_FlowDroid_2way_41.xml,0,47193.98099,53244.11787,0,0,0,0,0,0,1457562.872,1,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,io.github.lonamiwebs.klooni_820.apk,config_FlowDroid_2way_41.xml,0,37762.13193,48623.80554,0,0,0,0,0,0,1457562.872,1,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,jackpal.androidterm_72.apk,config_FlowDroid_2way_41.xml,0,27196.44858,34889.23466,0,0,0,0,0,0,1457562.872,1,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,net.khertan.forrunners_101030.apk,config_FlowDroid_2way_41.xml,0,34908.99696,43329.70659,0,0,0,0,0,0,1457562.872,1,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,net.osmand.plus_355.apk,config_FlowDroid_2way_41.xml,0,246774.9662,320291.9639,0,0,0,0,0,0,1457562.872,1,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,net.tedstein.AndroSS_17.apk,config_FlowDroid_2way_41.xml,0,25703.62222,33868.8967,0,0,0,0,0,0,1457562.872,1,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,net.zygotelabs.locker_11.apk,config_FlowDroid_2way_41.xml,0,28263.53324,36590.25721,0,0,0,0,0,0,1457562.872,1,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,nya.miku.wishmaster_54.apk,config_FlowDroid_2way_41.xml,1,125214.5533,143023.6602,0,0,0,67,1,1,1457562.872,1,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,org.dnaq.dialer2_17.apk,config_FlowDroid_2way_41.xml,3,25688.87435,31698.85112,7,1,1,92,1,1,1457562.872,1,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,org.dyndns.sven_ola.debian_kit_6.apk,config_FlowDroid_2way_41.xml,0,26656.25117,28532.70582,0,0,0,0,0,0,1457562.872,1,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,org.jfedor.frozenbubble_54.apk,config_FlowDroid_2way_41.xml,0,58922.73511,68543.60498,0,0,0,0,0,0,1457562.872,1,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,org.jsl.wfwt_14.apk,config_FlowDroid_2way_41.xml,0,29035.49046,37989.80896,0,0,0,0,0,0,1457562.872,1,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,org.ninthfloor.copperpdf_4.apk,config_FlowDroid_2way_41.xml,0,22771.1572,26264.8279,0,0,0,0,0,0,1457562.872,1,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,org.tuxpaint_923.apk,config_FlowDroid_2way_41.xml,0,43910.98478,57822.35562,0,0,0,0,0,0,1457562.872,1,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_FlowDroid_2way_41.xml,0,59534.89878,62915.91452,0,0,0,0,0,0,1457562.872,1,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1,protect.budgetwatch_29.apk,config_FlowDroid_2way_41.xml,0,52571.33159,53411.28663,0,0,0,0,0,0,1457562.872,1,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
