apk;config;--aliasalgo;--aplength;--callbackanalyzer;--codeelimination;--cgalgo;--dataflowsolver;--implicit;--maxcallbackspercomponent;--maxcallbacksdepth;--pathalgo;--staticmode;--taintwrapper;--aliasflowins;--nocallbacks;--noexceptions;--nothischainreduction;--onesourceatatime;--onecomponentatatime;--pathspecificresults;--enablereflection;--singlejoinpointabstraction;num_flows;time
com.intuit.turbo_3.26.4-1032604_minAPI23(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;108;PTSBASED;7;DEFAULT;NONE;SPARK;FLOWINSENSITIVE;ALL;200;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;0;309892.20017998
com.intuit.turbotax.mobile_5.10.0-5100_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;108;PTSBASED;7;DEFAULT;NONE;SPARK;FLOWINSENSITIVE;ALL;200;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;0;443789.911061991
com.mcdonalds.app_6.4.0-367_minAPI21(arm64-v8a,armeabi,armeabi-v7a,mips,mips64,x86,x86_64)(nodpi)_apkmirror.com.apk;108;PTSBASED;7;DEFAULT;NONE;SPARK;FLOWINSENSITIVE;ALL;200;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;0;713348.394910921
com.mercariapp.mercari_6.10.5-9021_minAPI21(nodpi)_apkmirror.com.apk;108;PTSBASED;7;DEFAULT;NONE;SPARK;FLOWINSENSITIVE;ALL;200;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;0;369523.261539987
com.microsoft.appmanager_1.19122.149.0-174149_minAPI19(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk;108;PTSBASED;7;DEFAULT;NONE;SPARK;FLOWINSENSITIVE;ALL;200;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;0;1122378.14243999
com.microsoft.office.outlook_4.1.22-391_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;108;PTSBASED;7;DEFAULT;NONE;SPARK;FLOWINSENSITIVE;ALL;200;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;0;281263.747351011
com.netflix.mediaclient_6.26.1_build_15_31696-31696_minAPI21(armeabi-v7a)(nodpi)_apkmirror.com.apk;108;PTSBASED;7;DEFAULT;NONE;SPARK;FLOWINSENSITIVE;ALL;200;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;0;186432.167044957
com.particlenews.newsbreak_6.4.0-366_minAPI21(nodpi)_apkmirror.com.apk;108;PTSBASED;7;DEFAULT;NONE;SPARK;FLOWINSENSITIVE;ALL;200;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;0;284826.848448021
com.paypal.android.p2pmobile_7.18.0-1150072802_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;108;PTSBASED;7;DEFAULT;NONE;SPARK;FLOWINSENSITIVE;ALL;200;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;0;1553480.45787495
com.pinterest_7.43.0-7438120_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;108;PTSBASED;7;DEFAULT;NONE;SPARK;FLOWINSENSITIVE;ALL;200;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;0;1161314.50025807
com.remind101_10.10.0.41766-200123184_minAPI19(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;108;PTSBASED;7;DEFAULT;NONE;SPARK;FLOWINSENSITIVE;ALL;200;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;0;525156.51164297
com.roku.remote_v6.2.2.333206-99_minAPI19(arm64-v8a,armeabi,armeabi-v7a,mips,mips64,x86,x86_64)(nodpi)_apkmirror.com.apk;108;PTSBASED;7;DEFAULT;NONE;SPARK;FLOWINSENSITIVE;ALL;200;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;0;447890.519757057
com.shopify.arrive_1.6.0-73_minAPI21(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;108;PTSBASED;7;DEFAULT;NONE;SPARK;FLOWINSENSITIVE;ALL;200;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;0;410561.020125053
com.snapchat.android_10.75.0.0-2012_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;108;PTSBASED;7;DEFAULT;NONE;SPARK;FLOWINSENSITIVE;ALL;200;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;0;357904.330746038
com.squareup.cash_3.7.1-3070100_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;108;PTSBASED;7;DEFAULT;NONE;SPARK;FLOWINSENSITIVE;ALL;200;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;0;521528.712738072
com.tubitv_3.6.1-344_minAPI16(nodpi)_apkmirror.com.apk;108;PTSBASED;7;DEFAULT;NONE;SPARK;FLOWINSENSITIVE;ALL;200;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;0;847813.750403933
com.twitter.android_8.24.1-release.01-18241001_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;108;PTSBASED;7;DEFAULT;NONE;SPARK;FLOWINSENSITIVE;ALL;200;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;0;367348.779456108
com.ubercab_4.288.10001-56091_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;108;PTSBASED;7;DEFAULT;NONE;SPARK;FLOWINSENSITIVE;ALL;200;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;0;842969.725253992
com.venmo_7.34.0-1322_minAPI21(arm64-v8a,armeabi,armeabi-v7a,mips,x86,x86_64)(nodpi)_apkmirror.com.apk;108;PTSBASED;7;DEFAULT;NONE;SPARK;FLOWINSENSITIVE;ALL;200;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;0;548375.559897977
com.whatsapp_2.20.27-453166_minAPI15(arm64-v8a)(nodpi)_apkmirror.com.apk;108;PTSBASED;7;DEFAULT;NONE;SPARK;FLOWINSENSITIVE;ALL;200;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;0;1069595.542136
com.yelp.android_10.28.0-21026803-21026803_minAPI21(arm64-v8a,armeabi,armeabi-v7a,mips,mips64,x86,x86_64)(nodpi)_apkmirror.com.apk;108;PTSBASED;7;DEFAULT;NONE;SPARK;FLOWINSENSITIVE;ALL;200;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;0;755458.733567037
gov.irs_5.4.5.1-68_minAPI21(nodpi)_apkmirror.com.apk;108;PTSBASED;7;DEFAULT;NONE;SPARK;FLOWINSENSITIVE;ALL;200;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;0;441558.483086992
me.lyft.android_6.17.3.1580303339-1580303339_minAPI21(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;108;PTSBASED;7;DEFAULT;NONE;SPARK;FLOWINSENSITIVE;ALL;200;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;0;576240.03985594
tv.pluto.android_3.8.6-410400034_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;108;PTSBASED;7;DEFAULT;NONE;SPARK;FLOWINSENSITIVE;ALL;200;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;0;834778.062087949
tv.twitch.android.app_8.6.1-806010_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;108;PTSBASED;7;DEFAULT;NONE;SPARK;FLOWINSENSITIVE;ALL;200;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;0;120872.373295017
videoeditor.videorecorder.screenrecorder_1.2.2.2-31222_minAPI21(arm64-v8a)(nodpi)_apkmirror.com.apk;108;PTSBASED;7;DEFAULT;NONE;SPARK;FLOWINSENSITIVE;ALL;200;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;0;816437.300298014
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;40;1329113.82250697
com.audiomack_4.12.5-4846_minAPI16(arm64-v8a)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;10;743972.411839059
com.azure.authenticator_6.2002.0898-20200898_minAPI19(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;0;465248.720247997
com.bitstrips.imoji_10.75.0.3793-1075003793_minAPI19(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;0;340398.212790955
com.contextlogic.wish_4.37.1-1201_minAPI19(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;21;2143369.88425802
com.creditkarma.mobile_5.3.2-342483_minAPI19(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;0;1965021.12960501
com.ebay.mobile_5.39.0.13-184_minAPI23(arm64-v8a,armeabi,armeabi-v7a,mips,x86,x86_64)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;0;291052.986756084
com.enflick.android.TextNow_20.2.0.1-13121_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;3;305440.943593974
com.expedia.bookings_20.5.0-20050001_minAPI24(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;19;299394.594177953
com.facebook.katana_256.0.0.39.117-196542507_minAPI28(arm64-v8a)(560,640dpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;0;293510.318974033
com.facebook.orca_250.0.0.12.117-196541016_minAPI28(arm64-v8a)(560,640,400,420,360,480dpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;0;249053.063825006
com.fitbit.FitbitMobile_3.14-20243460_minAPI24(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;17;446791.417111992
com.foxsports.android_4.14.0-4140013_minAPI23(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;15;1041908.21079502
com.google.android.apps.adm_2.4.026-1-20000201_minAPI16(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;0;58134.120478062
com.google.android.apps.classroom_6.1.062.03.40-200620340_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;15;1737908.19087706
com.google.android.apps.googleassistant_0.1.187945513-35_minAPI21(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;0;40802.9151570518
com.google.android.apps.youtube.kids_4.56.1-105601144_minAPI17(arm64-v8a)(480dpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;0;919076.414257986
com.google.android.apps.youtube.music_3.51.54-35154240_minAPI21(arm64-v8a)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;21;1149834.07388791
com.google.android.play.games_2020.01.15709_(292726199.292726199-000402)-157090042_minAPI16(arm64-v8a)(160dpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;0;468466.900846921
com.google.android.projection.gearhead_5.0.500214-release-50500214_minAPI21(arm64-v8a)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;11;1654779.25813408
com.google.android.projection.gearhead_5.0.500214-release-50500214_minAPI21(arm64-v8a)(nodpi)_apkmirror.com(1).apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;14;1819445.53980499
com.google.android.webview_80.0.3987.87-398708730_minAPI21(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;0;164601.729698014
com.hulu.plus_3.68.0.308260-308260_minAPI21(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;0;521639.938259032
com.instagram.android_127.0.0.30.121-196643814_minAPI23(arm64-v8a)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;12;3283913.98648405
com.intuit.turbo_3.26.4-1032604_minAPI23(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;14;678017.977440031
com.intuit.turbotax.mobile_5.10.0-5100_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;9;568819.218178978
com.mcdonalds.app_6.4.0-367_minAPI21(arm64-v8a,armeabi,armeabi-v7a,mips,mips64,x86,x86_64)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;16;1472468.89054601
com.mercariapp.mercari_6.10.5-9021_minAPI21(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;10;1076043.397845
com.microsoft.appmanager_1.19122.149.0-174149_minAPI19(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;1;554735.302296001
com.microsoft.office.outlook_4.1.22-391_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;3;748029.912709026
com.netflix.mediaclient_6.26.1_build_15_31696-31696_minAPI21(armeabi-v7a)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;1;607857.789079077
com.particlenews.newsbreak_6.4.0-366_minAPI21(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;0;629767.082852894
com.paypal.android.p2pmobile_7.18.0-1150072802_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;10;588269.901548978
com.pinterest_7.43.0-7438120_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;28;1408689.56019206
com.remind101_10.10.0.41766-200123184_minAPI19(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;2;498475.965564954
com.roku.remote_v6.2.2.333206-99_minAPI19(arm64-v8a,armeabi,armeabi-v7a,mips,mips64,x86,x86_64)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;0;462675.692662015
com.shopify.arrive_1.6.0-73_minAPI21(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;3;843434.214188019
com.snapchat.android_10.75.0.0-2012_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;0;346926.302868058
com.squareup.cash_3.7.1-3070100_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;0;653172.449634993
com.tubitv_3.6.1-344_minAPI16(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;16;1409569.55635897
com.twitter.android_8.24.1-release.01-18241001_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;109;FLOWSENSITIVE;20;DEFAULT;NONE;VTA;CONTEXTFLOWSENSITIVE;NONE;600;600;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;EASY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;0;464667.669959017
