repetition,apk,config,num_flows,time
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.roku.remote.apk,config_FlowDroid_aliasalgolazy.xml,0,116057.5901
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.google.android.play.games.apk,config_FlowDroid_aliasalgolazy.xml,0,49977.6689
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.azure.authenticator.apk,config_FlowDroid_aliasalgoptsbased.xml,0,645687.3323
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.mercariapp.mercari.apk,config_FlowDroid_aliasalgolazy.xml,0,107996.3304
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.audible.application.apk,config_FlowDroid_aliasalgolazy.xml,0,380191.8013
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.twitter.android.apk,config_FlowDroid_aliasalgolazy.xml,0,126633.9726
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.mcdonalds.app.apk,config_FlowDroid_aliasalgolazy.xml,0,226785.6687
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.snapchat.android.apk,config_FlowDroid_aliasalgolazy.xml,0,175542.0672
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.microsoft.office.outlook.apk,config_FlowDroid_aliasalgolazy.xml,0,245786.5655
3,/home/asm140830/Documents/benchmarks/google_play/results/flowdroid/repetition3/single_option/com.venmo.apk,config_FlowDroid_aliasalgolazy.xml,0,395324.3491
